3017.9275019700553  0.002777777777777768
3467.1000788022066  0.06944444444444442
3833.8334242589563  0.18055555555555558
4435.836818815542  0.44166666666666676
5014.123780081227  0.6416666666666668
5494.9687822028245  0.7861111111111113
6041.848517912348  0.8888888888888891
6646.466024125599  0.9583333333333336
7235.209432017944  0.9916666666666669
7685.177608049949  1.0000000000000002
8348.101169909682  0.9944444444444447
8855.76923076923  0.9722222222222224
9543.583681881555  0.9416666666666669
9887.547735951992  0.9222222222222225
