3003.9982864486647  0.42223408013107167
3181.1404135069934  0.5278880479794374
3342.199207858286  0.6224219695318549
3495.2163358560615  0.711395867936298
3672.6966638358  0.7920500236740646
3842.02259182155  0.8754774269673901
4271.274716850673  0.9451603448146285
4570.995888979911  0.989771301021367
5001.037149492322  1.0011213239438739
5407.366767625905  0.9652359515095037
5911.135829005614  0.9266269343213812
6496.524046085511  0.8547299277753145
7033.136174722111  0.7883613789578904
7569.823459119023  0.7164373163381108
8122.894699264225  0.6334112448048581
8626.851650044717  0.5809134431108474
9171.655756555461  0.5089938898366866
9805.632172677875  0.44545721006786576
