2967.9986772586185, 0.0833251914592994
3193.691425479306, 0.20011724298608868
3354.261707388563, 0.3307620042538161
3659.7698730619204, 0.5475983976791902
3917.779598217305, 0.6755195141931654
4232.419188768723, 0.8173609806323607
4717.73751099153, 0.9426306019224846
5131.056614834244, 0.9900824458690638
5366.3317224948705, 0.998546487595542
5634.1868522512905, 0.9986952960009622
6007.786136768453, 0.9822361844923606
6300.442667428244, 0.9490654381205049
6999.54154986209, 0.8716760486107459
7772.030032241821, 0.7693274311009568
8568.643513682106, 0.6836588830350903
9495.501927745252, 0.5702849154873476
9869.401835303666, 0.5316037487693245
