2977.3931472977747  -0.011114033835123438
3212.2173203965217  0.030683090705486915
3316.7214051120945  0.10574114853032901
3453.3545773615815  0.2058170558482455
3718.015587304689  0.4420752008537695
3854.235402872453  0.5727064340846405
4030.7762838482754  0.7228045123518494
4151.063078229631  0.8312046716820611
4312.121872580924  0.9257385932344786
4563.066956266863  0.9758780071698597
4806.233418760381  1.0010130996490227
5033.654749468273  0.9900283337216382
5310.528570462283  0.9235154858444128
5498.079770323996  0.8597307920665581
5816.32683737045  0.734907595992695
6142.089480448229  0.6545330196832937
6289.469926422511  0.5601704532643905
6631.954726169986  0.44369405593091693
6884.5532365828185  0.37161216621447946
7226.699835408885  0.28013558099160507
7495.531990049376  0.2080627099664054
7894.082986990537  0.14717301607581712
8504.047137692867  0.058622996159540586
8861.525511622838  0.033821595256168235
9316.368173038622  0.011852063401399437
9681.850635441953  -0.004611557452820936
9925.430454617193  -0.010031790886612546
