3234.5652173913045 1.235955056179776
3516.304347826087 25.05617977528091
3745.217391304348 68.20224719101125
3991.739130434783 83.03370786516855
4414.347826086956 87.75280898876406
5065.869565217391 89.55056179775282
5752.608695652174 91.123595505618
6597.826086956522 87.97752808988766
7038.04347826087 79.43820224719101
7566.304347826087 58.314606741573044
8217.826086956522 29.325842696629223
8816.521739130434 11.348314606741582
9626.521739130434 3.0337078651685374
10013.913043478262 2.5842696629213435
10436.521739130434 2.134831460674164
10964.782608695652 5.7303370786516865
10753.478260869566 3.4831460674157313
11264.130434782608 24.38202247191012
11563.478260869566 52.022471910112365
11915.652173913044 77.86516853932585
12443.913043478262 87.97752808988766
13025 91.34831460674158
