6170.8437761069345, 85.77777777777777
6220.133667502088, 86.99999999999999
6269.214703425229, 88.1111111111111
6421.261487050961, 88.99999999999999
6488.095238095238, 89.55555555555554
6648.91395154553, 90.1111111111111
6780.701754385965, 90.22222222222221
6996.867167919799, 90.22222222222221
7185.045948203843, 90.33333333333331
7372.598162071846, 90.1111111111111
7606.934001670844, 89.77777777777777
7832.49791144528, 89.77777777777777
8103.383458646616, 88.88888888888889
8328.947368421053, 88.88888888888889
8525.480367585631, 88.44444444444443
