3128.913043478261 0.7865168539325822
3428.2608695652175 36.51685393258428
3815.652173913043 71.57303370786518
4308.695652173913 81.0112359550562
5294.782608695652 88.20224719101125
6104.782608695652 89.77528089887642
6527.391304347826 88.20224719101125
6826.739130434783 83.93258426966293
7319.782608695652 59.66292134831462
7865.652173913044 30
8376.304347826088 8.202247191011239
8904.565217391304 2.359550561797761
9274.347826086956 1.0112359550561791
9679.347826086956 -0.11235955056179137
10471.739130434782 -0.11235955056179137
11334.565217391304 1.460674157303373
11563.478260869566 7.078651685393254
11704.347826086956 20.112359550561806
11862.826086956522 39.438202247191015
12056.521739130434 52.696629213483156
12391.08695652174 73.37078651685394
12584.782608695652 77.64044943820227
13007.391304347826 79.66292134831463
