3166.882667505505, 90.9090909090909
3307.908147216106, 91.8716577540107
3646.6813463353255, 92.19251336898397
3844.076753696131, 93.79679144385028
4258.295061340044, 93.15508021390374
4502.849952815351, 94.11764705882354
4757.219251336898, 92.51336898395722
5031.418685121107, 84.49197860962568
5060.559924504561, 78.71657754010695
5222.42214532872, 66.84491978609626
5413.626926706512, 47.914438502673804
5518.968229002831, 36.363636363636374
5680.83044982699, 24.491978609625676
5775.95470273671, 18.07486631016043
6003.447625039321, 7.807486631016047
6088.606480025166, 4.919786096256686
6531.714375589809, 0.10695187165775621
